Document,ItemCode,Category,Trn,Description,Qty,Year_Mth_Week,Due_Date
QOH,BCA005,Hardware,OH,B.B. AXLE C less nut type,0.0000,On Hand,06 Oct 2025
QOH,BCA6V,Brass Fittings,OH,CA6 Wok Burner Valve,4.0000,On Hand,06 Oct 2025
QOH,BCA7V,Brass Fittings,OH,Cast Iron Burner Valve,51.0000,On Hand,06 Oct 2025
QOH,BCB,Brass Fittings,OH,Cadac to Bullnose,219.0000,On Hand,06 Oct 2025
QOH,BCB006,Hardware,OH,Ball Retainers 1/4 x 11 Coaster,0.0000,On Hand,06 Oct 2025
QOH,BCB037,Hardware,OH,Ball Retainer 3/16 x15,0.0000,On Hand,06 Oct 2025
QOH,BCB45,Brass Fittings,OH,Cadac to Bullnose - 45 Degrees,16.0000,On Hand,06 Oct 2025
QOH,BCBADA103,Brass Fittings,OH,Adaptor Cadac to Bullnose,0.0000,On Hand,06 Oct 2025
QOH,BCC018,Hardware,OH,Cotterpin 10mm,0.0000,On Hand,06 Oct 2025
QOH,BCCB,Brass Fittings,OH,Cadac - Cadac Short Brass,97.0000,On Hand,06 Oct 2025
QOH,BCCF,Brass Fittings,OH,Cadac to Cadac with Finger Control N/S,0.0000,On Hand,06 Oct 2025
QOH,BCCL,Brass Fittings,OH,Cadac to Cadac Long,0.0000,On Hand,06 Oct 2025
QOH,BCCS,Brass Fittings,OH,Cadac to Cadac Short 30mm,27.0000,On Hand,06 Oct 2025
QOH,BCDSG,Boiling Table/Burners,OH,Bench Cock Double (Safegas),0.0000,On Hand,06 Oct 2025
QOH,BCH004,Hardware,OH,BMX/MTB Front Axle Thick,0.0000,On Hand,06 Oct 2025
QOH,BCH008,Hardware,OH,MB Rear Axle with Spacer,0.0000,On Hand,06 Oct 2025
QOH,BCP015,Hardware,OH,Pump Connection 6 A/V New Model for BMX,0.0000,On Hand,06 Oct 2025
QOH,BCP017,Hardware,OH,Rubber Patch Strip - P1404,0.0000,On Hand,06 Oct 2025
QOH,BCP024,Hardware,OH,Amazon Pump,0.0000,On Hand,06 Oct 2025
QOH,BCS031,Hardware,OH,Solution 20cc,0.0000,On Hand,06 Oct 2025
QOH,BCS033,Hardware,OH,Saddle Ballon PVC Soft,0.0000,On Hand,06 Oct 2025
QOH,BCSSG,Boiling Table/Burners,OH,Bench Cock 1 Way 1/4inch Inlet,0.0000,On Hand,06 Oct 2025
QOH,BCT045,Hardware,OH,Tube Eagle 26x1.75/1.95,0.0000,On Hand,06 Oct 2025
QOH,BCUT,Braais _AND_ Products,OH,Biltong Cutter,0.0000,On Hand,06 Oct 2025
QOH,BCW007,Hardware,OH,Wheel Rear 20 x 1.95 Ass W/Hub _AND_ Spokes,0.0000,On Hand,06 Oct 2025
QOH,BEL1/2,Brass Fittings,OH,1/2inch Male/ Female Brass Elbow,21.0000,On Hand,06 Oct 2025
QOH,BEL1/2FH,Brass Fittings,OH,1/2inch Female to Hosetail Elbow,0.0000,On Hand,06 Oct 2025
QOH,BEL1/4,Brass Fittings,OH,1/4inch Male Female Brass Elbow,48.0000,On Hand,06 Oct 2025
QOH,BEL1/4FH,Brass Fittings,OH,1/4inch Female to Hosetail Elbow,-1.0000,On Hand,06 Oct 2025
QOH,BEL3/8,Brass Fittings,OH,3/8inch Male Female Brass Elbow,33.0000,On Hand,06 Oct 2025
QOH,BEL3/8FH,Brass Fittings,OH,3/8inch Female to Hosetail Elbow,0.0000,On Hand,06 Oct 2025
QOH,BELF1/4,Brass Fittings,OH,1/4inch Female Elbow,1.0000,On Hand,06 Oct 2025
QOH,BELM6/6,Brass Fittings,OH,3/8inch Male Elbow,20.0000,On Hand,06 Oct 2025
QOH,BELM8/8,Brass Fittings,OH,1/2inch Male Elbow,10.0000,On Hand,06 Oct 2025
QOH,BELR1418,Brass Fittings,OH,1/4inch Male _ASTK_1/8inch Female Brass Elbow Flare,0.0000,On Hand,06 Oct 2025
QOH,BFHH,Brass Fittings,OH,Handwheel 3/8inch (Cadac) to 1/8inch Male,14.0000,On Hand,06 Oct 2025
QOH,BFLUE14-18L,Gas Water Heaters _AND_ Access,OH,Bosch Flue 14-18litre,0.0000,On Hand,06 Oct 2025
QOH,BFPF38-480604,Brass Fittings,OH,1/4inch Male to 3/8inch Flare Pipe,0.0000,On Hand,06 Oct 2025
QOH,BFRIDGE,BLOCKED,OH,Bar Fridge,0.0000,On Hand,06 Oct 2025
QOH,BFT1/2,Brass Fittings,OH,1/2inch Female Tee,0.0000,On Hand,06 Oct 2025
QOH,BFT1/4,Brass Fittings,OH,1/4inch Female Tee,63.0000,On Hand,06 Oct 2025
QOH,BFT3/8,Brass Fittings,OH,3/8inch Female Tee,39.0000,On Hand,06 Oct 2025
QOH,BG3/8P,BLOCKED,OH,3/8inch Brass Plug,0.0000,On Hand,06 Oct 2025
QOH,BGE143,BLOCKED,OH,3 Way Fireplace Pilot Light,0.0000,On Hand,06 Oct 2025
QOH,BGGWB14-18L,Gas Water Heaters _AND_ Access,OH,Bosch Gas Geyser Weather box 14-18l,0.0000,On Hand,06 Oct 2025
QOH,BGILV,Brass Fittings,OH,Brass Inline Shut off Valve 8mm,71.0000,On Hand,06 Oct 2025
QOH,BGPWHS030,BLOCKED,OH,320mm CO Pilot ( LP27/10/320/M9 A),0.0000,On Hand,06 Oct 2025
QOH,BGSPI,BLOCKED,OH,Cylinder Control Spindle,0.0000,On Hand,06 Oct 2025
QOH,BGSPIC,Brass Fittings,OH,Cylinder Replacement Spindles CADAC,488.0000,On Hand,06 Oct 2025
QOH,BGVWHS028,BLOCKED,OH,Gas Fire Valve( A1 /V4-50A),0.0000,On Hand,06 Oct 2025
QOH,BHHS20MMG,Brass Fittings,OH,Galvanised Hospital Saddles 20mm,240.0000,On Hand,06 Oct 2025
QOH,BHHS25MMG,Brass Fittings,OH,Galvanised Hospital Saddles 25mm,309.0000,On Hand,06 Oct 2025
QOH,BHHS32MMG,Brass Fittings,OH,Galvanised Hospital Saddles 32mm,106.0000,On Hand,06 Oct 2025
QOH,BHN114/1S,Brass Fittings,OH,11/4inch Male to 1inch Male Steel Hexnip BSP,0.0000,On Hand,06 Oct 2025
QOH,BHN1212,Brass Fittings,OH,1/2inchM Hex Nip,42.0000,On Hand,06 Oct 2025
QOH,BHN1214,Brass Fittings,OH,1/2inchM -1/4inchM Hex Reducing Nip,51.0000,On Hand,06 Oct 2025
QOH,BHN1234,BLOCKED,OH,1/2inch Female to 3/4inch Male,0.0000,On Hand,06 Oct 2025
QOH,BHN1238,Brass Fittings,OH,1/2inchM -3/8inchM Hex Reducing Nip,70.0000,On Hand,06 Oct 2025
QOH,BHN1414,Brass Fittings,OH,1/4inchM Hex Nip,156.0000,On Hand,06 Oct 2025
QOH,BHN1418,Brass Fittings,OH,1/4inchmale to 1/8inch female Reducing Hex Nip,54.0000,On Hand,06 Oct 2025
QOH,BHN1818,Brass Fittings,OH,1/8inch Hex Nip,30.0000,On Hand,06 Oct 2025
QOH,BHN1X1/2,Brass Fittings,OH,1inch to 1/2inch Hex Nip,0.0000,On Hand,06 Oct 2025
QOH,BHN3412,BLOCKED,OH,3/4inch Female to 1/2inch Male Reducer,0.0000,On Hand,06 Oct 2025
QOH,BHN3414,Brass Fittings,OH,3/4inch Male to 1/4inch Male Hex Nip,20.0000,On Hand,06 Oct 2025
QOH,BHN3434,Brass Fittings,OH,3/4 male hex nipple,10.0000,On Hand,06 Oct 2025
QOH,BHN3814,Brass Fittings,OH,3/8inchM -1/4inchM Hex Reducing Nip,148.0000,On Hand,06 Oct 2025
QOH,BHN3818,Brass Fittings,OH,38inch Male to 1/8inch Male Brass Nipple,45.0000,On Hand,06 Oct 2025
QOH,BHN3838,Brass Fittings,OH,3/8inch Male Hex Nip,134.0000,On Hand,06 Oct 2025
QOH,BHNR3412,Brass Fittings,OH,3/4inch to 1/2inch Reducing Male Nipple,0.0000,On Hand,06 Oct 2025
QOH,BHWL,Brass Fittings,OH,Bullnose Handwheel to 1/4inch Male,18.0000,On Hand,06 Oct 2025
QOH,BIFA,BLOCKED,OH,Adaptor 1/4inch Inverted Flare x 1/8 Male,0.0000,On Hand,06 Oct 2025
QOH,BIFA2,Brass Fittings,OH,Adaptor 1/8inch Inverted Flare x 1/4inch Male,7.0000,On Hand,06 Oct 2025
QOH,BIFA3,Brass Fittings,OH,Adaptor 1/4inch Female to 7/16inch Flare,19.0000,On Hand,06 Oct 2025
QOH,BJC,Brass Fittings,OH,Jet Cleaner,16.0000,On Hand,06 Oct 2025
QOH,BLCON,Brass Fittings,OH,8mm 90deg Connector,60.0000,On Hand,06 Oct 2025
QOH,BLEAMMONIA,BLOCKED,OH,Ammonia 5lt,0.0000,On Hand,06 Oct 2025
QOH,BLEFABSOFT,BLOCKED,OH,Fabsoft Blue 5lt,0.0000,On Hand,06 Oct 2025
QOH,BLEGREENDET5L,BLOCKED,OH,Green Detergent 5l,0.0000,On Hand,06 Oct 2025
QOH,BLOMAPPT,Canister Gas Products,OH,Mapp Gas Blow Full Hand Torch (SG) N/S,0.0000,On Hand,06 Oct 2025
QOH,BLOW1,Canister Gas Products,OH,Canister Blow Torch (2 burners) MANUAL,-2.0000,On Hand,06 Oct 2025
QOH,BLOW1062L,Canister Gas Products,OH,Blow Torch with 50mm burner,0.0000,On Hand,06 Oct 2025
QOH,BLOW1071L,Canister Gas Products,OH,Torch - 60mm burner,0.0000,On Hand,06 Oct 2025
QOH,BLOW1071LKR,BLOCKED,OH,Blow Torch with Handle  Hose  HP Reg 700,0.0000,On Hand,06 Oct 2025
QOH,BLOW1071LP,Canister Gas Products,OH,Torch - 60mm burner - Piezo,0.0000,On Hand,06 Oct 2025
QOH,BLOW1073LKR,BLOCKED,OH,Blow Torch with Handle  Hose  HP Reg 900,0.0000,On Hand,06 Oct 2025
QOH,BLOW108,BLOCKED,OH,Blowtorch with Burners 35mm 45mm 60mm,0.0000,On Hand,06 Oct 2025
QOH,BLOW2,Canister Gas Products,OH,Canister Blow Torch 4 Burners - MANUAL,12.0000,On Hand,06 Oct 2025
QOH,BLOW25PGB,Canister Gas Products,OH,Grassburner 25P with Piezo Start,5.0000,On Hand,06 Oct 2025
QOH,BLOW3,Canister Gas Products,OH,Blow Torch 3 Burner PLS Hose Plumbing,8.0000,On Hand,06 Oct 2025
QOH,BLOW4,Canister Gas Products,OH,Blow Torch 3 Burner PLS Hose Heating I006,11.0000,On Hand,06 Oct 2025
QOH,BLOW5,Canister Gas Products,OH,Blowtorch 60mm Burner and Trigger,0.0000,On Hand,06 Oct 2025
QOH,BLOW7/16,Canister Gas Products,OH,7/16 Canister Blow Torch - Piezo,0.0000,On Hand,06 Oct 2025
QOH,BLOW920,Canister Gas Products,OH,Canister Blow Torch Handle (C),0.0000,On Hand,06 Oct 2025
QOH,BLOWCT,Canister Gas Products,OH,Culinary Torch 45 degree,41.0000,On Hand,06 Oct 2025
QOH,BLOWI008L,Canister Gas Products,OH,Torch Set x 3 Burners - 35 45 50mm,0.0000,On Hand,06 Oct 2025
QOH,BLOWI060L,BLOCKED,OH,Blowtorch with 45mm Burner NO STOCK,0.0000,On Hand,06 Oct 2025
QOH,BLOWI1071L,BLOCKED,OH,Torch 70cm Length with 60mm Burner,0.0000,On Hand,06 Oct 2025
QOH,BLOWMT,BLOCKED,OH,Mapp Gas Torch - Piezo,0.0000,On Hand,06 Oct 2025
QOH,BLOWMTHO,Canister Gas Products,OH,Torch Head Only WT1 Mapp Gas,18.0000,On Hand,06 Oct 2025
QOH,BLOWT,Canister Gas Products,OH,Blow Torch Piezo Canister type,7.0000,On Hand,06 Oct 2025
QOH,BLOWT2,BLOCKED,OH,Blow Torch Piezo Canister Type (Green),0.0000,On Hand,06 Oct 2025
QOH,BLSTEM,Brass Fittings,OH,Liquid Stem,10.0000,On Hand,06 Oct 2025
QOH,BMANAD,Brass Fittings,OH,Adaptor - Manifold 1/2inchMale to Bullnose,26.0000,On Hand,06 Oct 2025
QOH,BMCV,Brass Fittings,OH,Multicontrol Valve,29.0000,On Hand,06 Oct 2025
QOH,BOL1/2,Brass Fittings,OH,1/2inch Olive,166.0000,On Hand,06 Oct 2025
QOH,BOL1/4,Brass Fittings,OH,1/4inch Olive,-8.0000,On Hand,06 Oct 2025
QOH,BOL1/8,Brass Fittings,OH,1/8inch Olives,0.0000,On Hand,06 Oct 2025
QOH,BOL15MM,Brass Fittings,OH,15mm Olive (HF-232),1.0000,On Hand,06 Oct 2025
QOH,BOL3/16,Brass Fittings,OH,3/16inch Olives,0.0000,On Hand,06 Oct 2025
QOH,BOL3/4,Brass Fittings,OH,3/4inch Olives,10.0000,On Hand,06 Oct 2025
QOH,BOL3/8,Brass Fittings,OH,3/8inch Olives,30.0000,On Hand,06 Oct 2025
QOH,BOL4M,Brass Fittings,OH,4mm brass olive,0.0000,On Hand,06 Oct 2025
QOH,BOL5/16,Brass Fittings,OH,5/16inch Olives,188.0000,On Hand,06 Oct 2025
QOH,BOS11LPG,Gas Water Heaters _AND_ Access,OH,11 Litre Bosch Geyser Battery  LPG,0.0000,On Hand,06 Oct 2025
QOH,BOS11LPGH,Gas Water Heaters _AND_ Access,OH,11 Bosch Water Heater - Hydro,0.0000,On Hand,06 Oct 2025
QOH,BOS14LBG,Gas Water Heaters _AND_ Access,OH,14lt Water Heater (Bosch) battery,0.0000,On Hand,06 Oct 2025
QOH,BOS14LPGH,Gas Water Heaters _AND_ Access,OH,14litre Gas Water Heater - BOSCH HYDRO,0.0000,On Hand,06 Oct 2025
QOH,BOS18LBG,Gas Water Heaters _AND_ Access,OH,18litre Bosch Water Heater - Battery,0.0000,On Hand,06 Oct 2025
QOH,BOS18LPGH,Gas Water Heaters _AND_ Access,OH,18litre Bosch Water Heater - Hydro,0.0000,On Hand,06 Oct 2025
QOH,BOS20FFNG,BLOCKED,OH,20litre Fan Forced Natural Gas Bosch,0.0000,On Hand,06 Oct 2025
QOH,BOS20LOPT,BLOCKED,OH,20litre Optiflo Water Heater - Bosch,0.0000,On Hand,06 Oct 2025
QOH,BOTBP,BLOCKED,OH,Old Type Bleeder Plug,0.0000,On Hand,06 Oct 2025
QOH,BRAA,BLOCKED,OH,APR003 - Full Braai Apron,0.0000,On Hand,06 Oct 2025
QOH,BRAAPR/B/BU,BLOCKED,OH,Cotton twill apron (Black Blue Red),0.0000,On Hand,06 Oct 2025
QOH,BRB1214,Brass Fittings,OH,Reducing Bush 1/2inchM -1/4inchF,1.0000,On Hand,06 Oct 2025
QOH,BRB1218,Brass Fittings,OH,Reducing Bush 1/2inchM to 1/8inchF,105.0000,On Hand,06 Oct 2025
QOH,BRB1234,Brass Fittings,OH,3/4inch Female to 1/2inch Male Reducer,17.0000,On Hand,06 Oct 2025
QOH,BRB1238,Brass Fittings,OH,Reducing Bush 1/2inchF to 3/8inchM,65.0000,On Hand,06 Oct 2025
QOH,BRB1418,Brass Fittings,OH,Reducing Bush 1/4inchM -1/8inchF,70.0000,On Hand,06 Oct 2025
QOH,BRB1438,Brass Fittings,OH,Reducing Bush 3/8inch Female to 1/4inch Male,79.0000,On Hand,06 Oct 2025
QOH,BRB3412,Brass Fittings,OH,Reducing Bush 3/4inchM to 1/2inch F,26.0000,On Hand,06 Oct 2025
QOH,BRB3414,Brass Fittings,OH,Reducing Bush 3/4inch M to 1/4inch F,9.0000,On Hand,06 Oct 2025
QOH,BRB3418,Brass Fittings,OH,Reducing Bush 3/4inch M to 1/8inch F,0.0000,On Hand,06 Oct 2025
QOH,BRB3438,Brass Fittings,OH,Reducing Bush 3/4inchM to 3/8inch F,68.0000,On Hand,06 Oct 2025
QOH,BRB3812,Brass Fittings,OH,Reducing Bush 3/8inchF to 1/2inch M,33.0000,On Hand,06 Oct 2025
QOH,BRB3814,Brass Fittings,OH,Reducing Bush 3/8inchM-1/4inchF,48.0000,On Hand,06 Oct 2025
QOH,BRB3818,Brass Fittings,OH,Reducing Bush 3/8inchM to 1/8inchF,53.0000,On Hand,06 Oct 2025
QOH,BRENTLAMP,Lamps _AND_ General,OH,Brentwood Gas Lamps 300cp,11.0000,On Hand,06 Oct 2025
QOH,BSBTVALVE,Brass Fittings,OH,CA 3 Single Boiling Table Valve,45.0000,On Hand,06 Oct 2025
QOH,BSCON,Brass Fittings,OH,8mm Brass Straight Joiner,183.0000,On Hand,06 Oct 2025
QOH,BSCON6,Brass Fittings,OH,6mm Brass Straight Joiner,-10.0000,On Hand,06 Oct 2025
QOH,BSCONC,Brass Fittings,OH,8mm Straight Connector _AND_ 2 clamps,1.0000,On Hand,06 Oct 2025
QOH,BSOC1/2,Brass Fittings,OH,1/2inch Female Sockets,85.0000,On Hand,06 Oct 2025
QOH,BSOC1/4,Brass Fittings,OH,1/4inch Female Sockets,58.0000,On Hand,06 Oct 2025
QOH,BSOC1/8,Brass Fittings,OH,1/8inch Female Sockets,34.0000,On Hand,06 Oct 2025
QOH,BSOC3/4,Brass Fittings,OH,3/4inch Female Sockets,6.0000,On Hand,06 Oct 2025
QOH,BSOC3/8,Brass Fittings,OH,3/8inch Female Sockets,65.0000,On Hand,06 Oct 2025
QOH,BT2BB,Boiling Table/Burners,OH,2 Burner B/Table folding Legs Black H/D,4.0000,On Hand,06 Oct 2025
QOH,BT2BG,BLOCKED,OH,2 Burner B/Table folding Legs Round Blk,0.0000,On Hand,06 Oct 2025
QOH,BT2BHP,Boiling Table/Burners,OH,2 Burner Boiling Table High Pressure,0.0000,On Hand,06 Oct 2025
QOH,BT2C40,Boiling Table/Burners,OH,2 Burner Boiling Tabe C40 Long Legs,0.0000,On Hand,06 Oct 2025
QOH,BT3BB,Boiling Table/Burners,OH,3 Burner B/Table folding Legs Black H/D,4.0000,On Hand,06 Oct 2025
QOH,BT3BG,BLOCKED,OH,3 Burner B/Table Folding Legs Round Blk,0.0000,On Hand,06 Oct 2025
QOH,BT4BB,Boiling Table/Burners,OH,4 Burner B/Table folding Legs Black H/D,1.0000,On Hand,06 Oct 2025
QOH,BT4BG,BLOCKED,OH,4 Burner B/Table folding Legs Round Blac,0.0000,On Hand,06 Oct 2025
QOH,BT4BHP,Boiling Table/Burners,OH,4 Burner Boiling Table High Pressure,0.0000,On Hand,06 Oct 2025
QOH,BTCON,Brass Fittings,OH,Brass T connector - 8mm,53.0000,On Hand,06 Oct 2025
QOH,BTHT,Brass Fittings,OH,Bullnose to Hosetail,24.0000,On Hand,06 Oct 2025
QOH,BTP1/2FH,Brass Fittings,OH,1/2inch Female to Hosetail Test Point,142.0000,On Hand,06 Oct 2025
QOH,BTP1/2MF,Brass Fittings,OH,1/2inch Male Female Test Point,23.0000,On Hand,06 Oct 2025
QOH,BTP3/8MF,Brass Fittings,OH,3/8inch Male Female Test Point,36.0000,On Hand,06 Oct 2025
QOH,BTRB,Boiling Table/Burners,OH,Boiling Table Replacement Burner,3.0000,On Hand,06 Oct 2025
QOH,BUN1/2,Brass Fittings,OH,1/2inch Compression Union,138.0000,On Hand,06 Oct 2025
QOH,BUN1/2-5/16,Brass Fittings,OH,1/2inch Compression to 5/16inch Compression,0.0000,On Hand,06 Oct 2025
QOH,BUN1/4,Brass Fittings,OH,1/4inch Compression Union,28.0000,On Hand,06 Oct 2025
QOH,BUN1238,BLOCKED,OH,1/2inch to 3/8 Compression Union,0.0000,On Hand,06 Oct 2025
QOH,BUN3/8,Brass Fittings,OH,3/8inch Compression Union,47.0000,On Hand,06 Oct 2025
QOH,BUN3/8-5/16,Brass Fittings,OH,3/8inch Compression to 5/16inch Compression,42.0000,On Hand,06 Oct 2025
QOH,BUN4/6,Brass Fittings,OH,1/4inch Compression to 3/8 Compression Red,47.0000,On Hand,06 Oct 2025
QOH,BUN516,Brass Fittings,OH,5/16inch Compression Union,23.0000,On Hand,06 Oct 2025
QOH,BUN8/6,Brass Fittings,OH,1/2inch Compression to 3/8inch Compression,49.0000,On Hand,06 Oct 2025
QOH,BUNBSG,Boiling Table/Burners,OH,Bunsen Burner Blue Base,0.0000,On Hand,06 Oct 2025
QOH,BUNBW,Boiling Table/Burners,OH,Bunsen Burner with Valve,0.0000,On Hand,06 Oct 2025
QOH,BV05180008,Brass Fittings,OH,Pressure Release Valve Liquid,0.0000,On Hand,06 Oct 2025
QOH,BV0518009,Brass Fittings,OH,Pressure release Valve 2580kps,0.0000,On Hand,06 Oct 2025
QOH,BVALSBT,BLOCKED,OH,Single Boiling Table Valve only,0.0000,On Hand,06 Oct 2025
QOH,BVN05110004,Brass Fittings,OH,Valve Needle Brass 1/4inch Male to Female,0.0000,On Hand,06 Oct 2025
QOH,BWML,Regulators/Pigtails,OH,Bullnose Wheel With male - Long (VAPIG),0.0000,On Hand,06 Oct 2025
QOH,BXCON,Brass Fittings,OH,8mm X Piece,76.0000,On Hand,06 Oct 2025
QOH,BYCON,Brass Fittings,OH,8mm Y Piece,73.0000,On Hand,06 Oct 2025
QOH,C2BSSH,Stove _AND_ Hobs,OH,Cadac 2 Burner S/S Gas Hob,0.0000,On Hand,06 Oct 2025
QOH,C30BT,Boiling Table/Burners,OH,C30 Cast Iron Boiling Table Single,0.0000,On Hand,06 Oct 2025
QOH,C40BT,Boiling Table/Burners,OH,C40 Cast Iron Boiling Table Single,0.0000,On Hand,06 Oct 2025
QOH,C4BHSS,Stove _AND_ Hobs,OH,4 Burner Gas Hob - Side Knobs,0.0000,On Hand,06 Oct 2025
QOH,C5BHSS,Stove _AND_ Hobs,OH,5 Burner Gas Hob - Front Knobs,0.0000,On Hand,06 Oct 2025
QOH,C98345S100,General Spares,OH,Patio BBQ Side Burner Valve (Cadac),3.0000,On Hand,06 Oct 2025
QOH,C98345S55,General Spares,OH,Control Switch/VAlve/Piezo Braai Cadac,0.0000,On Hand,06 Oct 2025
QOH,C98345S57,General Spares,OH,Patio BBQ Tube Burner,0.0000,On Hand,06 Oct 2025
QOH,CAD6501,General Spares,OH,Cadac Safari HP Hose Adap 3/8inch,0.0000,On Hand,06 Oct 2025
QOH,CAD98700SP021,General Spares,OH,Stratos Flame Tamer,0.0000,On Hand,06 Oct 2025
QOH,CADCDBC,Hardware,OH,Calf Debudder Complete,0.0000,On Hand,06 Oct 2025
QOH,CADCDBH,Hardware,OH,Calf Debudder Head only,0.0000,On Hand,06 Oct 2025
QOH,CADEGR,Lamps _AND_ General,OH,Cadac Easilite Glass - Round,0.0000,On Hand,06 Oct 2025
QOH,CADPP28L,Braais _AND_ Products,OH,PAELLA PAN 28CM PLS LID,0.0000,On Hand,06 Oct 2025
QOH,CADPP36,Braais _AND_ Products,OH,Cadac Paella Pan 36cm,0.0000,On Hand,06 Oct 2025
QOH,CADPP47,Braais _AND_ Products,OH,Cadac Paella Pan 47cm,0.0000,On Hand,06 Oct 2025
QOH,CADRBG,Braais _AND_ Products,OH,Grill Cast Iron Reversible Braai,0.0000,On Hand,06 Oct 2025
QOH,CADSB,Braais _AND_ Products,OH,Cadac SKOTTEL BRAAI,0.0000,On Hand,06 Oct 2025
QOH,CAMS001,BLOCKED,OH,Camping Stove 1Burner  Grill and Oven,0.0000,On Hand,06 Oct 2025
QOH,CAMS002,BLOCKED,OH,Camping Stove 2 Burner and Oven,0.0000,On Hand,06 Oct 2025
QOH,CANFPB,Braais _AND_ Products,OH,Flat Pack Braai in a Bag - S/S,0.0000,On Hand,06 Oct 2025
QOH,CBFCC,Braais _AND_ Products,OH,Cadac - Bornfree Camp Cruiser,0.0000,On Hand,06 Oct 2025
QOH,CBFPW,Braais _AND_ Products,OH,Cooler Box Freezer Pack - White,30.0000,On Hand,06 Oct 2025
QOH,CBIR20F,Boiling Table/Burners,OH,Ceramic Burner 10000btu 272x170x80mm,4.0000,On Hand,06 Oct 2025
QOH,CBIR32,Boiling Table/Burners,OH,Ceramic Burner 10000BTU 320x82x60mm,2.0000,On Hand,06 Oct 2025
QOH,CBIR33,Boiling Table/Burners,OH,Ceramic Burner 10000btu 445x83x62mm,5.0000,On Hand,06 Oct 2025
QOH,CBIR34,Boiling Table/Burners,OH,Ceramic Burner 13500btu 570x83x65mm,5.0000,On Hand,06 Oct 2025
QOH,CBKC20T,Boiling Table/Burners,OH,Chicken Brooder 272x170x80,2.0000,On Hand,06 Oct 2025
QOH,CCBN,Brass Fittings,OH,Cadac Cylinder Broach Nut,34.0000,On Hand,06 Oct 2025
QOH,CCCR,Brass Fittings,OH,Cadac Cylinder Copper Ring,86.0000,On Hand,06 Oct 2025
QOH,CCYL10,Cylinders/Heaters/General,OH,9kg Composite Gas Cylinder,0.0000,On Hand,06 Oct 2025
QOH,CCYL10SS,Cylinders/Heaters/General,OH,9kg Composite Cylinders Shop Soiled,0.0000,On Hand,06 Oct 2025
QOH,CCYL16FLT,Cylinders/Heaters/General,OH,16kg Forklift Composite Cylinder,64.0000,On Hand,06 Oct 2025
QOH,CCYL5,BLOCKED,OH,5kg Composite Gas Cylinder,0.0000,On Hand,06 Oct 2025
QOH,CCYL5SS,BLOCKED,OH,5kg Composite Gas Cylinder SHOP SOILED,0.0000,On Hand,06 Oct 2025
QOH,CCYL9,BLOCKED,OH,9kg Composite Gas Cylinder,0.0000,On Hand,06 Oct 2025
QOH,CEXTRAC1,Cylinders/Heaters/General,OH,Cylinder Valve Extraction Tool,1.0000,On Hand,06 Oct 2025
QOH,CEXTRAC2,Cylinders/Heaters/General,OH,Cylinder Valve Extraction Tool Large,1.0000,On Hand,06 Oct 2025
QOH,CF205GE,Kitchenware,OH,205L Chest Freezer,0.0000,On Hand,06 Oct 2025
QOH,CF270FFGE,Kitchenware,OH,270l Chest Fridge / Freezer Gas/Elec Wh,0.0000,On Hand,06 Oct 2025
QOH,CF30DN,Boiling Table/Burners,OH,C30 Manifold with Compression Fittings,0.0000,On Hand,06 Oct 2025
QOH,CF45CB,Camping Products,OH,45litre Cooler Box S/S,0.0000,On Hand,06 Oct 2025
QOH,CF45GES,Camping Products,OH,CAMPING CHEST FREEZER (45L) (Stainless Steel),0.0000,On Hand,06 Oct 2025
QOH,CF65GES,Camping Products,OH,CAMPING CHEST FREEZER (65L) (Stainless S,0.0000,On Hand,06 Oct 2025
QOH,CF70CB,Camping Products,OH,70litre Cooler Box S/S,0.0000,On Hand,06 Oct 2025
QOH,CF70GES,Camping Products,OH,70litre Chest Freezer S/S,0.0000,On Hand,06 Oct 2025
QOH,CGHCF,Cylinders/Heaters/General,OH,Gas Heater and Cooker Flat - Core,1.0000,On Hand,06 Oct 2025
QOH,CGHCR,Cylinders/Heaters/General,OH,Gas Heater and Cooker Round - Core,3.0000,On Hand,06 Oct 2025
QOH,CGOXY01,BLOCKED,OH,Cartridge - Bernzomatic Oxygen,0.0000,On Hand,06 Oct 2025
QOH,CHEF18P2,Refillable Torches,OH,Refillable Butane Torch,32.0000,On Hand,06 Oct 2025
QOH,CHEFEX,BLOCKED,OH,Executive Chef's Torch,0.0000,On Hand,06 Oct 2025
QOH,CHEFPK,Refillable Torches,OH,Chef Torch Clear Refillable,0.0000,On Hand,06 Oct 2025
QOH,CHEJF,Kitchenware,OH,Chef Torch Black Jetflame,0.0000,On Hand,06 Oct 2025
QOH,CHELB,BLOCKED,OH,Chef Torch Blue,0.0000,On Hand,06 Oct 2025
QOH,CHELBK,BLOCKED,OH,Chef Torch Black,0.0000,On Hand,06 Oct 2025
QOH,CHESS,Refillable Torches,OH,Chef Torch Stainless Steel,2.0000,On Hand,06 Oct 2025
QOH,CHOCKASTRO,BLOCKED,OH,Complete C/O Regulator Kit -ASTRO,0.0000,On Hand,06 Oct 2025
QOH,CHOCKC,BLOCKED,OH,5kg Vented Inline Regulator KIT,0.0000,On Hand,06 Oct 2025
QOH,CHOCKCGAS,BLOCKED,OH,Complete Change over Regulator Kit - Cga,0.0000,On Hand,06 Oct 2025
